Property_ID,Listing_Date,Address,City,State,Postal_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Lot_Size_Acres,Year_Built,Listing_Price,Sale_Price,Sale_Date,Agent_Name,Agent_Contact,Days_on_Market,Has_Garage,Pool
PROP1632,2025-05-20,"3734 Calvin Valley, Port Janet, FM 71355",Tiffanyside,NC,10304,Apartment,1,2,3016,0.27,2003,213903,224563,2025-04-19,Michelle Berry DDS,233-625-4386,169,True,False
PROP1633,2024-09-16,"54366 Clark Mission Apt. 848, Hutchinsonchester, VI 61628",East Elizabethland,PA,01473,House,3,2,3987,2.6,1986,860683,827706,2024-11-04,Priscilla Phillips,413-222-9074,32,True,True
PROP1634,2023-11-08,"PSC 5808, Box 3348, APO AP 35352",South Jade,RI,79320,Condo,4,1,3237,0.29,2008,315361,327029,2024-08-13,Jenna Davis,344-648-0535x4752,33,True,False
PROP1635,2025-01-14,"67501 Rodriguez Gateway Apt. 430, Craigland, IL 74938",Davidmouth,AS,72396,Villa,3,3,4117,0.95,2014,1348675,1293145,2024-12-05,Lauren Moreno,6943244149,311,False,True
PROP1636,2024-05-07,"07678 Maria Canyon, Darleneburgh, MP 32725",Casemouth,OK,10317,Cottage,4,1,1059,0.94,1984,867149,877894,2025-06-25,Brian Fleming PhD,356-875-2053,357,True,False
PROP1637,2024-02-18,"940 Jackson Lock Apt. 995, Lake Jeffreyport, TX 66037",Kimview,CA,29577,Cottage,3,3,4853,2.8,1955,1142063,1106403,2024-08-30,Robert Wade,497.410.2904x797,107,False,True
PROP1638,2024-09-04,"46128 Lauren Stravenue, Justinport, CO 39660",North Anthonyport,CT,84285,Villa,3,2,777,0.96,1998,135772,135217,2025-07-20,Collin Steele,875-461-6837x27152,38,False,True
PROP1639,2024-01-28,"9469 Stone Crest, South Loretta, AR 39808",Anthonymouth,IL,55501,Cottage,1,2,3911,1.77,1991,219670,217210,2024-11-19,Brooke Ellis,759.381.4987,167,True,False
PROP1640,2025-05-19,"195 Macias Mountains Apt. 017, North Paul, PA 69354",South Jennifer,ID,77671,Condo,4,2,3258,0.84,1986,644045,616792,2024-10-01,Carrie Kane,(745)474-7561x79660,207,True,True
PROP1641,2023-09-03,"236 Campbell Forest Suite 534, Ethanburgh, CA 30885",Port Shawnland,SD,61717,Condo,4,2,2300,1.16,1992,446641,466829,2025-01-28,Paul Castro,001-299-398-2124x361,270,True,True
PROP1642,2025-05-24,"1505 Meyer Stream Suite 689, Hernandezshire, IL 99817",East Briannafurt,UT,96785,Villa,5,2,3750,1.6,1985,674093,704146,2024-09-06,Catherine Collins,(849)692-2384,78,False,True
PROP1643,2024-08-24,"8654 Samuel Rapid Suite 320, Clarkmouth, MI 96513",Lake Lauren,MH,13532,Condo,5,3,3632,2.84,1955,1812507,1768137,2025-01-31,Gary Harding,+1-855-442-0368x0644,289,True,True
PROP1644,2025-02-18,"Unit 0499 Box 6602, DPO AE 58110",Port Michaelland,VI,32721,Condo,3,1,2938,3.12,1966,1787723,1855952,2024-09-04,Sherry Petersen,583-528-4002x384,317,True,True
PROP1645,2023-08-22,"USNV Adkins, FPO AE 34106",Ashleystad,CO,22573,Villa,3,2,4741,1.38,2008,1831893,1750777,2025-06-13,Shannon Sullivan,+1-389-616-6403x3965,123,False,False
PROP1646,2025-01-10,"01089 William Shoals Apt. 377, West Amanda, VA 20738",South Alicia,MD,73928,Villa,4,3,1310,1.99,2002,1837270,1872195,2025-06-10,Donald Davis,969-793-1903,1,True,True
PROP1647,2023-11-19,"7900 Timothy Islands, Collinsland, NV 55780",Annstad,PA,16113,Condo,2,3,3359,2.6,1985,1962432,1868472,2024-10-20,Linda Booth,001-240-281-2638x8255,319,False,False
PROP1648,2024-01-30,"713 Jesse Wells Suite 181, Millsview, NM 06482",Port Craigton,WA,01871,Cottage,1,2,1481,2.22,1978,955416,953365,2024-11-16,Dennis Mcmahon,(654)342-1274x1297,222,True,True
PROP1649,2024-12-18,"445 Kevin Stream Apt. 984, Port Jenny, SD 95872",Sylviahaven,NV,59138,Villa,5,2,3348,2.58,1953,137734,140801,2025-06-19,Diana Welch,+1-985-881-7513x58497,68,False,False
PROP1650,2025-06-10,"USNV Gray, FPO AE 11574",Carlshire,ID,68023,Villa,5,1,783,3.2,2016,1461008,1444284,2025-05-31,Lawrence Garrett,815-700-3946x7404,240,True,True
PROP1651,2025-07-16,"45578 Sandoval Meadows Suite 173, New Savannah, MI 71158",Christopherside,VA,07625,Condo,5,2,4665,1.94,1994,1053098,1048250,2024-08-23,Dawn Romero,+1-872-558-7588x0769,37,True,False
PROP1652,2025-03-22,"0259 Huffman Valleys, Hernandezmouth, DC 76955",Teresamouth,IA,88042,Cottage,1,2,1042,2.01,1997,490010,501466,2024-11-27,Brandon Schmidt,863.246.6379x24366,142,True,False
PROP1653,2023-08-04,"USS Duffy, FPO AP 58600",New Latoyaside,TX,11765,Condo,4,3,4079,2.01,1966,491086,490298,2025-07-29,Amber Massey,+1-247-842-6722x1557,190,False,False
PROP1654,2023-11-07,"50263 Darin Divide Apt. 620, Colleenborough, AZ 64393",New Rebecca,MP,06087,House,1,1,3733,2.01,1969,1261333,1224391,2025-07-18,James Brown,001-696-619-2699,317,False,False
PROP1655,2025-06-12,"70654 Donna Hill, North Ginaburgh, IN 75954",Thomasfurt,MO,45254,House,2,1,579,2.82,1952,1756728,1712830,2024-11-16,Angela Fisher,630-808-4785x2956,330,True,True
PROP1656,2024-08-18,"38529 Key Summit, South Wanda, TX 23058",Lake Raymondstad,AS,48215,House,3,3,4475,1.9,1950,1757014,1777755,2025-01-07,Kathryn Spencer,001-445-938-9657,96,False,True
PROP1657,2023-08-21,"911 Miller Spurs, North Christopher, CT 46119",East Laura,AL,28536,Condo,5,2,3627,2.72,1974,1862356,1772609,2025-05-22,Jennifer Stevens,682.691.5208,98,False,True
PROP1658,2024-09-07,"26635 Garner Forest Apt. 945, Martinmouth, VI 64181",Sherryland,MP,68289,Cottage,3,1,4576,2.9,1974,955470,980470,2025-02-04,Paula Santiago,3979888076,180,True,False
PROP1659,2024-04-12,"60960 Thompson Gateway, South Joan, WY 58330",New Noah,MS,27051,Apartment,1,1,2999,3.13,1994,1875942,1876134,2025-07-01,Austin Vincent,203.516.6122,326,False,True
PROP1660,2023-08-15,"08491 Baker Lake Apt. 204, Jamesborough, MI 99479",Joshuatown,WV,34295,Villa,2,1,4508,1.49,2022,1623125,1568611,2024-10-20,Amy Nash,497-385-5509,228,False,True
PROP1661,2024-12-30,"296 Samuel Keys Suite 695, East Robertborough, AZ 22406",Lewisport,NV,96059,Apartment,3,1,3770,1.22,2008,1556796,1555696,2025-02-14,Kathleen Pitts,(337)661-7250,253,False,False
PROP1662,2025-01-03,"97689 Erik Extension Apt. 252, South Janetside, VT 10581",East Jonathan,GU,35364,Condo,4,2,4067,3.33,1970,714012,740235,2025-01-24,Dr. Lisa Morris,502-650-8438x69542,300,True,False
PROP1663,2023-12-11,"5859 Timothy Station Apt. 647, Raymondfurt, NY 49834",Williamsshire,MH,08557,Villa,1,2,2588,0.32,1980,301610,307838,2025-05-29,Aaron Sawyer,+1-935-595-8684x947,26,True,True
PROP1664,2023-09-11,"Unit 1249 Box 1050, DPO AE 48462",Lisamouth,MS,96076,Villa,2,1,1915,1.12,1959,148313,150573,2024-10-14,Denise Roberts,001-656-280-9019,142,False,False
PROP1665,2025-03-10,"2641 Pena Villages, Loriside, ND 02371",Wagnerberg,DE,50948,Cottage,1,1,3555,1.18,1991,1997668,2025986,2024-11-30,Christopher Cooper,292.485.0572x8112,202,True,True
PROP1666,2024-03-20,"5810 Maria Mews Apt. 502, Kayleehaven, SC 26307",South Christopherborough,MH,38054,Apartment,5,2,3800,0.63,2006,1241781,1243451,2024-12-04,Diane Bonilla,(539)232-6369x252,267,False,False
PROP1667,2023-08-19,"1733 Lee Spur, Martinezfurt, SD 04869",East Hannah,CT,87648,Condo,5,1,4729,1.94,1981,734149,715386,2024-10-22,Lauren Castillo,761.686.3115,80,True,False
PROP1668,2025-01-30,"3174 Thomas Plaza Apt. 346, New Christopherside, AR 81401",South Brianborough,NV,20783,Villa,3,1,2838,2.44,1971,397420,392944,2024-11-25,Darius Kennedy,001-968-433-7803x490,360,False,False
PROP1669,2023-11-29,"8047 Matthew Passage Suite 660, New Deborahfort, CO 03210",New Kim,CO,63596,Cottage,4,1,3212,1.01,1987,1040935,1022294,2025-03-12,Nicole Ellis,+1-801-341-9777x16314,174,False,False
PROP1670,2024-11-13,"23251 Smith Lock, Petersenview, SD 00681",Millerborough,WV,30232,Villa,2,3,1182,2.24,2011,1059486,1006847,2025-01-31,Mark Anderson,001-621-217-4956x4871,198,False,False
PROP1671,2024-07-14,"585 Mills Cove Suite 743, North Danielton, KS 46731",Warnerburgh,CA,99041,Apartment,4,3,1270,0.92,2020,922901,947394,2025-03-28,Teresa Brennan,4025538113,102,False,True
PROP1672,2023-11-30,"46120 Carmen Valleys, Cortezfort, NV 36613",Lindashire,WV,72135,Villa,1,1,1040,3.08,2017,1315243,1260504,2025-05-08,Robert Evans,525.583.8232x969,275,True,True
PROP1673,2024-10-23,"1715 Bradley Points, Howeburgh, UT 17558",Lewisberg,RI,92383,Condo,3,3,4120,3.21,1977,795063,803129,2025-06-25,Maria Jones,586.478.0701x75254,255,False,False
PROP1674,2024-06-25,"86491 Joshua Parkway, Deleonborough, TX 39789",Timothybury,CT,61832,Apartment,4,2,4787,0.15,1951,1589213,1659858,2024-09-18,Leonard Kline,001-711-220-6657x32545,135,True,True
PROP1675,2024-09-06,"39688 Kennedy Bypass Suite 141, South Leslieport, VA 32288",New Lindsay,MS,88574,Cottage,3,2,3369,1.04,1991,1140027,1152131,2024-07-31,Linda Bray,001-205-250-9141x304,18,False,False
PROP1676,2025-01-22,"587 Schmidt Circles, Johnsonfort, ND 77318",Valenzuelaburgh,DC,97447,Condo,3,3,2214,3.46,1950,383595,393856,2024-11-04,Alexis Salinas,(327)867-5868x47779,35,False,True
PROP1677,2024-02-04,"165 Tracy Plains, North Andrew, OH 52626",Bakerland,MH,80214,Apartment,1,2,2460,1.85,1951,1852288,1869116,2025-05-10,Natalie Walker,+1-836-681-8949x4966,134,True,False
PROP1678,2024-04-26,"Unit 5979 Box 6168, DPO AP 98413",Turnerburgh,NV,48305,House,4,1,2637,2.9,1977,1105173,1061753,2025-02-03,Stephanie Murphy,001-240-875-7786x699,227,True,True
PROP1679,2023-10-14,"852 Lane Green Apt. 481, Morrisborough, NC 25479",Rodneyview,NY,95711,House,4,1,4887,1.74,1953,895348,870798,2025-01-02,Kevin Erickson,784-914-3123x58107,223,True,True
PROP1680,2024-03-18,"755 Garcia Ferry Suite 307, Jonhaven, NV 78178",Martinezton,SD,07965,Cottage,2,1,3573,2.03,2020,227617,224008,2024-08-19,Jonathan Moreno,(927)484-6615x142,244,False,True
PROP1681,2024-04-28,"15412 Carter Orchard, Shermanstad, AK 01556",Hubbardburgh,CA,02423,House,1,2,4999,2.22,1976,762548,740048,2025-06-02,Michelle Crawford,903.532.2861x850,98,False,False
PROP1682,2023-11-22,"Unit 0516 Box 3162, DPO AA 65444",New Charles,MN,92283,Apartment,3,3,1554,2.38,1996,491873,478506,2025-06-30,Jennifer Nicholson,(375)886-9721x419,359,True,True
PROP1683,2023-10-26,"8035 Padilla Mews Apt. 151, Lake Amandaburgh, NV 73723",Vaughnborough,TN,79075,Cottage,2,2,3787,2.42,1990,1342017,1336506,2025-02-01,Evan Salazar,001-728-706-3719x2433,52,True,False
PROP1684,2025-06-09,"PSC 6253, Box 2158, APO AA 29005",New Christina,NC,81772,Condo,1,1,3396,2.3,2015,1399993,1348628,2025-05-05,Amber Jackson,001-765-876-2600x6192,113,True,False
PROP1685,2025-04-16,"8916 Kimberly Points Suite 401, Ericland, DC 61875",Nathanielshire,NV,45856,Condo,2,1,2029,1.47,1971,1942407,2025765,2024-12-26,Scott Watts,+1-674-735-7530,211,True,True
PROP1686,2025-02-13,"6434 Brooke Mountains, Lake Ravenfort, CT 79146",Port Terry,SD,91805,Villa,1,3,3286,0.12,1956,861891,868383,2025-05-15,James Reed,750.582.0666x238,9,True,True
PROP1687,2025-06-13,"PSC 7371, Box 0673, APO AE 65211",Johnsonfurt,ME,36857,Condo,5,1,3301,3.26,2001,1146199,1095351,2024-11-09,Christina Simpson,867.674.7497x31084,105,False,True
PROP1688,2024-12-27,"19211 Scott Gateway, North Donna, IL 29285",Raymondberg,SC,74756,Condo,4,2,4187,3.33,2016,814578,806606,2024-12-12,Melissa Kelly,4987976872,180,False,False
PROP1689,2024-12-23,"769 Edwin Dam Apt. 958, Robertton, MN 07346",North Shawnton,IL,29759,Villa,4,1,1239,0.71,1963,1281836,1225404,2025-02-27,Mr. John Edwards,+1-972-242-7899x5495,138,False,True
PROP1690,2024-12-16,"1202 Carter Manors, Melissaburgh, LA 56437",East Briantown,WV,69411,Apartment,2,1,1800,0.27,2016,444403,446482,2025-05-10,Charlene Hayes,743-847-6227,252,False,True
PROP1691,2025-03-25,"6762 Courtney Parkway, East Nicole, PW 42960",North Jamesshire,OR,04879,House,3,2,3407,2.93,1989,160028,166063,2024-10-03,Craig Williams,445.368.9797x3804,112,False,True
PROP1692,2025-04-26,"264 Shannon Mews, New Wandaton, KY 77867",New Valerieside,OK,77642,Villa,3,3,3082,0.64,1974,537490,554495,2025-06-25,Robert Thompson,001-612-200-3372x3582,18,False,False
PROP1693,2023-10-25,"8748 Glover Ridges, Riverschester, IA 06195",Lake Jason,IA,99256,House,4,1,4484,3.32,1979,183107,181119,2025-02-03,Eric Harris,287.920.8584,106,False,True
PROP1694,2023-09-04,"42383 David Parks Apt. 359, North Amber, KS 19914",Alvarezstad,NE,73255,Villa,3,3,1703,0.69,1976,1303750,1355606,2025-02-24,Erin Mcdonald,762.691.8534,18,False,True
PROP1695,2024-10-09,"00279 Tamara Hollow, East Cindy, GU 42973",Danielview,TX,75519,Apartment,2,2,3946,0.25,2015,980804,943384,2025-04-07,Mark Lara,001-762-854-1524x5511,216,False,False
PROP1696,2024-05-07,"40252 Bradley Parks Suite 225, Jenniferborough, CT 40458",Fitzgeraldville,TX,69406,Cottage,5,3,4968,2.31,1978,87333,87842,2024-10-18,Debra Munoz,(831)889-6137x6385,320,False,True
PROP1697,2025-07-28,"67237 Ryan Rapid Apt. 872, Joshuaburgh, CT 68854",Juliehaven,SD,88499,Cottage,4,2,2362,3.23,1960,1603726,1546234,2024-10-22,Nicholas Myers,455-393-5764x202,90,False,True
PROP1698,2025-06-17,"3759 Le Manor Suite 285, Ericstad, NM 33982",Ortizfort,AL,73356,Villa,2,1,2525,0.86,2017,897781,880339,2024-11-17,Christopher Chung MD,(550)971-5813,20,True,True
PROP1699,2025-07-13,"81084 Carpenter Trail Suite 753, Lake Brendamouth, SC 57221",West Emily,CO,76136,Villa,4,1,3226,0.44,2013,1756836,1672147,2025-06-16,Alan Harrington,728.251.4216x044,235,True,False
PROP1700,2025-07-24,"PSC 2097, Box 2536, APO AE 68504",Rubenchester,KY,66041,House,2,3,3696,1.45,1967,265703,273568,2024-11-06,Edward Baker,+1-234-289-4509x56432,195,True,True
PROP1701,2024-11-20,"6683 Ayers Plains, Beasleybury, AK 25895",Tracyburgh,GU,93916,Cottage,4,1,2158,1.7,1966,1313728,1270379,2025-06-30,Debra Wu,001-297-206-1900,75,True,True
PROP1702,2023-12-31,"39829 Dawn Square, Jonesview, MD 23407",Markstad,AZ,72496,Apartment,2,1,2894,0.58,1969,998003,974375,2024-08-06,James Kelly,733.402.2699,136,False,True
PROP1703,2025-06-23,"USNV Cole, FPO AA 76730",South Randychester,CO,66641,House,5,1,4036,2.55,2017,1917121,1995226,2024-09-13,Jesse Dunn,(327)404-9459x06780,135,True,False
PROP1704,2024-09-07,"49414 Mendez Mills Suite 111, Moodyborough, IN 04984",South Vanessaburgh,MT,55335,Condo,3,2,2483,2.49,1962,1057346,1064771,2025-03-12,Jimmy Dodson,(541)252-4376,261,True,True
PROP1705,2025-06-17,"6570 Eddie Ramp, Lake Harrymouth, IL 14419",West Karenton,MP,67441,Cottage,5,2,1297,0.55,1985,898454,937490,2024-08-17,Alan Greene,+1-211-211-6630,155,True,True
PROP1706,2025-05-11,"324 Fleming Coves Suite 282, Ericview, PA 24940",East Grace,SD,22629,Apartment,4,3,1362,0.26,1959,160375,156085,2025-01-15,Bradley Collins,001-837-310-8971x2173,235,True,False
PROP1707,2024-04-22,"7752 Karen Tunnel, Haroldberg, NM 08308",Nelsonport,MT,94385,Apartment,5,2,2124,3.46,1954,1824683,1847051,2025-04-21,Sharon Hernandez,473-260-0706x521,138,True,False
PROP1708,2023-11-03,"919 Reed Lights, Timothyview, NE 96505",South Jack,MS,33820,Villa,1,3,3056,1.25,2006,1441978,1503560,2025-01-11,Lisa Williams,(216)434-1915x5746,161,True,False
PROP1709,2025-05-21,"4980 Delgado Road Suite 869, New Ryan, AL 36708",East Lanceburgh,MN,77003,House,1,3,1772,3.09,2008,1692877,1630199,2024-08-20,Amanda Booth,557-894-1740x6384,271,False,True
PROP1710,2024-06-18,"207 Hannah Shoal Suite 151, North Laurabury, VA 06189",Port Jayshire,SD,43971,House,3,1,1128,3.32,1960,1178623,1144863,2024-09-18,Mary Benson,(854)243-3297,191,False,False
PROP1711,2025-03-24,"082 Flowers Islands, North Daniel, CT 09899",East Hannah,AK,37316,House,4,2,1595,0.96,2019,1729106,1652983,2025-01-25,Brandon Fuller,(598)575-8956,212,True,True
PROP1712,2023-10-27,"2651 Sosa Walks, New Gregory, NV 28523",Tammyfurt,FL,06138,Condo,5,1,2003,1.63,1999,1020879,1040115,2024-10-26,Andrew Fisher,280-724-3351x640,162,False,False
PROP1713,2024-12-15,"78517 Lucas Bypass, East Janetburgh, FL 69389",Port Terriberg,NJ,28169,Apartment,2,2,572,3.48,1974,1921141,2001793,2025-05-26,Robert Johnson,(690)247-7901,279,True,True
PROP1714,2025-03-01,"00185 Leslie Radial, Petersonchester, NM 01702",North Kaitlyn,SC,95842,Condo,2,1,4031,2.19,1999,774136,784947,2025-05-21,Larry Brown,+1-670-450-4182x14024,36,True,True
PROP1715,2025-04-23,"94659 Scott Skyway Apt. 295, Simsberg, KY 64290",South Richardton,SC,80205,House,5,3,4574,3.2,1980,1412052,1471987,2024-09-29,Dawn Patterson,877.854.9396,113,False,True
PROP1716,2025-02-02,"052 Kimberly Islands, Nicholasbury, ID 32720",Sandovalbury,TN,95223,Condo,2,2,4244,3.32,2019,838894,846724,2025-05-12,Nicholas Dickerson,001-864-554-5866,152,False,True
PROP1717,2023-10-17,"2099 Donna Valleys Suite 796, Dominguezmouth, MP 38216",West Ritashire,NJ,63298,Condo,5,1,4124,3.09,1950,153261,160534,2025-02-11,Marc Barr,001-447-730-7098x0980,68,True,True
PROP1718,2024-11-29,"592 Rebekah Forges Apt. 870, Nicholastown, MS 47763",Port Christine,NY,25083,House,2,2,1971,0.73,1977,81090,78148,2025-05-10,Ronald Gutierrez,786-827-4665x2084,164,True,True
PROP1719,2025-07-17,"3825 Crystal Cove Suite 531, Lake Melissahaven, TX 63113",Matthewburgh,GU,04159,Villa,4,3,3889,0.77,1989,742009,741408,2025-02-25,Reginald Harris,+1-768-484-9985x3783,116,True,True
PROP1720,2023-11-08,"79104 Deborah Park Suite 480, Johnton, VA 82895",Lake Ana,AL,31095,Cottage,5,1,538,0.51,2012,819105,850416,2025-01-08,Victoria Martinez,(396)482-0534,310,True,False
PROP1721,2025-06-02,"323 Gerald Camp, Carterland, HI 97006",Johnborough,ID,56873,Apartment,2,1,3644,2.59,1981,1003542,1013035,2024-12-21,Maria Dixon,(955)228-3301x8247,30,False,True
PROP1722,2024-09-22,"3811 Kevin Lodge, Frankport, IL 62044",Anthonystad,PA,67292,Cottage,5,2,1533,0.97,1962,1035071,1022862,2025-06-12,Daniel Rowe,001-253-786-6220x4622,260,True,False
PROP1723,2024-08-22,"5399 Amy Trail, Lake Mitchell, PA 32371",Lake Joshua,NE,29572,House,4,2,1319,2.53,1980,603080,604702,2025-06-21,Jessica Gutierrez,(367)466-4684,354,False,True
PROP1724,2024-03-19,"93209 Gilmore Land, West Jesse, MS 44158",South Jamesport,MD,75978,House,4,3,1132,1.24,2006,186131,180581,2025-02-11,Adam Long,+1-239-954-2539x358,289,True,False
PROP1725,2024-03-09,"932 Melissa Knoll, Port Angelamouth, VT 15829",Johnport,MI,26522,Apartment,4,3,4242,0.23,2020,589780,561396,2024-08-23,Christopher Stephens,927-700-3612x23895,67,False,True
PROP1726,2024-12-07,"56224 Pitts Field Suite 419, Jacquelinehaven, CO 58846",Port Glenn,PA,84258,Condo,3,1,1949,2.04,2021,1162037,1191702,2025-03-13,Sharon Jennings,6325647050,78,False,False
PROP1727,2023-09-25,"0932 Barber Corners, West Brandonfort, CO 30854",North Steven,AZ,29424,Villa,5,3,625,3.1,1956,1776600,1856014,2025-04-24,John Delgado,001-623-519-8170x933,297,True,False
PROP1728,2025-07-21,"0059 Peterson Wells, Lambertbury, ND 20838",Spencerview,KS,95671,House,2,1,2369,0.53,2010,1683261,1747881,2025-04-24,Joshua Evans,4376416704,190,False,True
PROP1729,2024-09-06,"998 Smith Valley Apt. 071, Rojasfort, ID 23929",Briannaport,MT,53084,Apartment,5,3,3532,1.47,1978,1939212,1970768,2025-04-10,Nicole Murphy,561-402-7776x6712,146,False,True
PROP1730,2024-06-06,"01269 Lawrence Locks Suite 888, North Ginaview, KS 39032",Walkerstad,VA,63473,Villa,4,2,2869,2.68,1970,199889,193620,2025-07-12,Christina Hicks,607-485-1975,77,False,False
PROP1731,2025-01-24,"Unit 6572 Box 6133, DPO AE 94490",Port Dorothy,RI,59875,House,1,3,566,1.03,1960,1294054,1316502,2025-07-07,Christopher Moore,516.529.5886x213,169,False,True
PROP1732,2024-07-11,"431 Garcia Union Apt. 869, East Christina, PA 53027",Taylorhaven,NJ,98838,Villa,2,1,785,0.87,2005,628732,658915,2024-10-14,Stephanie Wright,+1-410-891-5021,65,False,True
PROP1733,2024-02-29,"9102 Schneider Shoal Apt. 196, Brianfort, DC 32845",Riversport,TX,28213,Villa,1,2,4398,0.53,2008,230484,220081,2025-06-26,Robert Calderon,+1-654-564-2245,149,True,False
PROP1734,2024-01-06,"50058 Carpenter Summit, South Robertside, WA 24276",Paulchester,MA,96704,Condo,2,1,2993,2.67,1987,345321,350503,2025-04-21,Jacob Day,832-940-8033x0201,242,False,True
PROP1735,2024-05-13,"Unit 1513 Box 6974, DPO AA 86002",East Ashley,KY,70849,Cottage,2,1,2405,1.16,1953,1901779,1892767,2024-10-18,Donald Miller,(962)615-3855x73532,135,False,True
PROP1736,2024-06-02,"9029 Hernandez Light Suite 175, South Jessica, RI 68789",Thompsonborough,MN,67714,Condo,1,2,987,2.07,1956,729373,733326,2025-01-21,Richard Baker,9876909804,222,True,False
PROP1737,2025-07-04,"3896 Martinez Course, Deniseton, WY 40944",Matthewton,CA,51588,Villa,4,3,1317,0.14,1955,1578230,1539383,2024-11-21,Tammy Parsons,2882138481,169,False,True
PROP1738,2023-08-17,"8743 Ryan Trafficway Suite 417, Michaelland, PA 54804",New Patrick,AZ,38455,House,3,3,4796,3.01,1964,1131352,1132673,2025-06-19,Heather Morgan,724.333.3251x78607,301,False,True
PROP1739,2024-09-06,"470 Matthew Tunnel, Lake Johnville, NH 89936",Lake Monica,UT,85897,House,3,1,2595,1.84,1973,847475,887365,2025-03-01,Donald Vazquez,+1-770-677-6617x8472,108,False,True
PROP1740,2025-03-06,"863 Vanessa Drive, Port Kevin, OH 47171",Robertsonshire,NE,19860,Cottage,1,3,856,3.02,2007,508654,516655,2025-05-03,Heather Santana,446.935.9711,303,True,False
PROP1741,2025-06-17,"836 Hardy Lock, Nicholasside, PR 48964",Singletonville,NJ,60920,Apartment,2,2,1131,0.44,1987,1491147,1475186,2025-06-27,Jimmy Ortiz,001-757-296-1186,345,True,False
PROP1742,2024-09-04,"821 Thompson Estates Apt. 275, North Terri, MD 43138",South Mike,MI,25376,Apartment,3,1,4422,1.28,1964,483980,484261,2025-03-04,Brandon Davis,(469)659-4601x883,312,True,True
